date,first,second,immunity,daily,ivvpredicteddaily,ivvfirstEstimate,ivvsecondEstimate,ivvimmunityEstimate,vpredicteddaily,vfirstEstimate,vsecondEstimate,vimmunityEstimate,vvpredicteddaily,vvfirstestimate,vvsecondEstimate,vvimmunityEstimate,vipredicteddaily,vifirstEstimate,visecondEstimate,viimmunityEstimate,vivpredicteddaily,vivfirstEstimate,vivsecondEstimate,vivimmunityEstimate,viipredicteddaily,viifirstEstimate,viisecondEstimate,viiimmunityEstimate,viivpredicteddaily,viivfirstEstimate,viivsecondEstimate,viivimmunityEstimate,viiipredicteddaily,viiifirstEstimate,viiisecondEstimate,viiiimmunityEstimate,gonetofour,gfivetonine,galladults
18/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50145308,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
19/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
20/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
21/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
22/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
23/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
24/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
25/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
26/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
27/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
28/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
29/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
30/09/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
01/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
02/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
03/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
04/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
05/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
06/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
07/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
08/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
09/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
10/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
11/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
12/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
13/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
14/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
15/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
16/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
17/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
18/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
19/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
20/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
21/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
22/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
23/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
24/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
25/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
26/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
27/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
28/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
29/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
30/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
31/10/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
01/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
02/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
03/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
04/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
05/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
06/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
07/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
08/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
09/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
10/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
11/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
12/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
13/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
14/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
15/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
16/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
17/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
18/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
19/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
20/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
21/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
22/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
23/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
24/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
25/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
26/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
27/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
28/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
29/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
30/11/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
01/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
02/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
03/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
04/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
05/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
06/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
07/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
08/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
09/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
10/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
11/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
12/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
13/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
14/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
15/12/2021,0,0,#N/A,#N/A,450000,52800000,52800000,50160000,500000,52800000,52800000,50160000,550000,52800000,52800000,50160000,600000,52800000,52800000,50160000,650000,52800000,52800000,50160000,700000,52800000,52800000,50160000,750000,52800000,52800000,50160000,800000,52800000,52800000,50160000,14600000,31800000,52800000
